subject,idna_subject,expiration_date,epoch,registrar
1q2w3.fun,1q2w3.fun,08-jun-2021,1623110400.0,
1q2w3.fun,1q2w3.fun,08-jun-2021,1623110400.0,
1q2w3.website,1q2w3.website,21-feb-2021,1613865600.0,
1q2w3.website,1q2w3.website,21-feb-2021,1613865600.0,
ad-miner.com,ad-miner.com,26-jan-2021,1611619200.0,
ad-miner.com,ad-miner.com,26-jan-2021,1611619200.0,
adminer.com,adminer.com,13-jul-2021,1626134400.0,
adminer.com,adminer.com,13-jul-2021,1626134400.0,
afminer.com,afminer.com,25-feb-2021,1614211200.0,
afminer.com,afminer.com,25-feb-2021,1614211200.0,
alflying.win,alflying.win,09-jun-2021,1623196800.0,
alflying.win,alflying.win,09-jun-2021,1623196800.0,
altavista.ovh,altavista.ovh,06-mar-2021,1614988800.0,
altavista.ovh,altavista.ovh,06-mar-2021,1614988800.0,
andlache.com,andlache.com,04-apr-2021,1617494400.0,
andlache.com,andlache.com,04-apr-2021,1617494400.0,
aservices.party,aservices.party,07-apr-2021,1617753600.0,
aservices.party,aservices.party,07-apr-2021,1617753600.0,
baiduccdn1.com,baiduccdn1.com,12-feb-2021,1613088000.0,
baiduccdn1.com,baiduccdn1.com,12-feb-2021,1613088000.0,
becanium.com,becanium.com,06-mar-2021,1614988800.0,
becanium.com,becanium.com,06-mar-2021,1614988800.0,
berateveng.ru,berateveng.ru,10-jul-2021,1625875200.0,
berateveng.ru,berateveng.ru,10-jul-2021,1625875200.0,
besocial.online,besocial.online,10-feb-2021,1612915200.0,
besocial.online,besocial.online,10-feb-2021,1612915200.0,
bestcoinsignals.com,bestcoinsignals.com,18-mar-2021,1616025600.0,
bestcoinsignals.com,bestcoinsignals.com,18-mar-2021,1616025600.0,
besti.ga,besti.ga,25-apr-2021,1619308800.0,
besti.ga,besti.ga,25-apr-2021,1619308800.0,
biberukalap.com,biberukalap.com,03-sep-2021,1630627200.0,
biberukalap.com,biberukalap.com,03-sep-2021,1630627200.0,
bmcm.pw,bmcm.pw,20-feb-2021,1613779200.0,
bmcm.pw,bmcm.pw,20-feb-2021,1613779200.0,
browsermine.com,browsermine.com,21-sep-2021,1632182400.0,
browsermine.com,browsermine.com,21-sep-2021,1632182400.0,
butcalve.com,butcalve.com,05-apr-2021,1617580800.0,
butcalve.com,butcalve.com,05-apr-2021,1617580800.0,
cdn-code.host,cdn-code.host,08-jun-2021,1623110400.0,
cdn-code.host,cdn-code.host,08-jun-2021,1623110400.0,
chainblock.science,chainblock.science,08-apr-2021,1617840000.0,
chainblock.science,chainblock.science,08-apr-2021,1617840000.0,
clgserv.pro,clgserv.pro,27-feb-2021,1614384000.0,
clgserv.pro,clgserv.pro,27-feb-2021,1614384000.0,
cloudcdn.gdn,cloudcdn.gdn,17-apr-2021,1618617600.0,
cloudcdn.gdn,cloudcdn.gdn,17-apr-2021,1618617600.0,
cloudflane.com,cloudflane.com,11-feb-2021,1613001600.0,
cloudflane.com,cloudflane.com,11-feb-2021,1613001600.0,
cnhv.co,cnhv.co,23-aug-2021,1629676800.0,
cnhv.co,cnhv.co,23-aug-2021,1629676800.0,
coin-hive.com,coin-hive.com,24-aug-2021,1629763200.0,
coin-hive.com,coin-hive.com,24-aug-2021,1629763200.0,
coinlab.biz,coinlab.biz,31-jan-2021,1612051200.0,
coinlab.biz,coinlab.biz,31-jan-2021,1612051200.0,
coinpot.co,coinpot.co,05-may-2021,1620172800.0,
coinpot.co,coinpot.co,05-may-2021,1620172800.0,
cryptaloot.pro,cryptaloot.pro,23-feb-2021,1614038400.0,
cryptaloot.pro,cryptaloot.pro,23-feb-2021,1614038400.0,
cryptoloot.pro,cryptoloot.pro,30-jul-2021,1627603200.0,
cryptoloot.pro,cryptoloot.pro,30-jul-2021,1627603200.0,
datasecu.download,datasecu.download,15-may-2021,1621036800.0,
datasecu.download,datasecu.download,15-may-2021,1621036800.0,
de-mi-nis-ner.info,de-mi-nis-ner.info,16-jun-2021,1623801600.0,
de-mi-nis-ner.info,de-mi-nis-ner.info,16-jun-2021,1623801600.0,
de-mi-nis-ner2.info,de-mi-nis-ner2.info,09-jul-2021,1625788800.0,
de-mi-nis-ner2.info,de-mi-nis-ner2.info,09-jul-2021,1625788800.0,
dzizsih.ru,dzizsih.ru,07-jul-2021,1625616000.0,
dzizsih.ru,dzizsih.ru,07-jul-2021,1625616000.0,
encoding.ovh,encoding.ovh,27-mar-2021,1616803200.0,
encoding.ovh,encoding.ovh,27-mar-2021,1616803200.0,
etzbnfuigipwvs.ru,etzbnfuigipwvs.ru,10-jul-2021,1625875200.0,
etzbnfuigipwvs.ru,etzbnfuigipwvs.ru,10-jul-2021,1625875200.0,
eucsoft.com,eucsoft.com,10-feb-2021,1612915200.0,
eucsoft.com,eucsoft.com,10-feb-2021,1612915200.0,
exdynsrv.com,exdynsrv.com,20-oct-2023,1697760000.0,
exdynsrv.com,exdynsrv.com,20-oct-2023,1697760000.0,
formulawire.com,formulawire.com,21-jun-2021,1624233600.0,
formulawire.com,formulawire.com,21-jun-2021,1624233600.0,
freshrefresher.com,freshrefresher.com,11-apr-2021,1618099200.0,
freshrefresher.com,freshrefresher.com,11-apr-2021,1618099200.0,
g-content.bid,g-content.bid,23-may-2021,1621728000.0,
g-content.bid,g-content.bid,23-may-2021,1621728000.0,
g1thub.com,g1thub.com,30-oct-2022,1667088000.0,
g1thub.com,g1thub.com,30-oct-2022,1667088000.0,
gitgrub.pro,gitgrub.pro,29-apr-2021,1619654400.0,
gitgrub.pro,gitgrub.pro,29-apr-2021,1619654400.0,
graftpool.ovh,graftpool.ovh,04-feb-2021,1612396800.0,
graftpool.ovh,graftpool.ovh,04-feb-2021,1612396800.0,
gridiogrid.com,gridiogrid.com,04-mar-2021,1614816000.0,
gridiogrid.com,gridiogrid.com,04-mar-2021,1614816000.0,
hallaert.online,hallaert.online,16-apr-2021,1618531200.0,
hallaert.online,hallaert.online,16-apr-2021,1618531200.0,
hemnes.win,hemnes.win,25-jan-2021,1611532800.0,
hemnes.win,hemnes.win,25-jan-2021,1611532800.0,
hide.ovh,hide.ovh,03-apr-2021,1617408000.0,
hide.ovh,hide.ovh,03-apr-2021,1617408000.0,
hostcontent.live,hostcontent.live,26-mar-2021,1616716800.0,
hostcontent.live,hostcontent.live,26-mar-2021,1616716800.0,
hostingcloud.faith,hostingcloud.faith,31-aug-2021,1630368000.0,
hostingcloud.faith,hostingcloud.faith,31-aug-2021,1630368000.0,
hostingcloud.party,hostingcloud.party,04-apr-2021,1617494400.0,
hostingcloud.party,hostingcloud.party,04-apr-2021,1617494400.0,
hostingcloud.racing,hostingcloud.racing,04-apr-2021,1617494400.0,
hostingcloud.racing,hostingcloud.racing,04-apr-2021,1617494400.0,
hostingcloud.science,hostingcloud.science,01-aug-2021,1627776000.0,
hostingcloud.science,hostingcloud.science,01-aug-2021,1627776000.0,
ininmacerad.pro,ininmacerad.pro,18-apr-2021,1618704000.0,
ininmacerad.pro,ininmacerad.pro,18-apr-2021,1618704000.0,
jqcdn.download,jqcdn.download,24-mar-2021,1616544000.0,
jqcdn.download,jqcdn.download,24-mar-2021,1616544000.0,
jquery-uim.download,jquery-uim.download,25-mar-2021,1616630400.0,
jquery-uim.download,jquery-uim.download,25-mar-2021,1616630400.0,
jsccnn.com,jsccnn.com,25-feb-2021,1614211200.0,
jsccnn.com,jsccnn.com,25-feb-2021,1614211200.0,
jscoinminer.com,jscoinminer.com,27-may-2022,1653609600.0,
jscoinminer.com,jscoinminer.com,27-may-2022,1653609600.0,
kedtise.com,kedtise.com,05-apr-2021,1617580800.0,
kedtise.com,kedtise.com,05-apr-2021,1617580800.0,
laserveradedomaina.com,laserveradedomaina.com,04-aug-2021,1628035200.0,
laserveradedomaina.com,laserveradedomaina.com,04-aug-2021,1628035200.0,
ledhenone.com,ledhenone.com,01-jun-2021,1622505600.0,
ledhenone.com,ledhenone.com,01-jun-2021,1622505600.0,
ledinund.com,ledinund.com,05-apr-2021,1617580800.0,
ledinund.com,ledinund.com,05-apr-2021,1617580800.0,
losital.ru,losital.ru,28-jun-2021,1624838400.0,
losital.ru,losital.ru,28-jun-2021,1624838400.0,
mebablo.com,mebablo.com,15-jun-2021,1623715200.0,
mebablo.com,mebablo.com,15-jun-2021,1623715200.0,
mepirtedic.com,mepirtedic.com,20-may-2021,1621468800.0,
mepirtedic.com,mepirtedic.com,20-may-2021,1621468800.0,
mfio.cf,mfio.cf,03-mar-2029,1867190400.0,
mfio.cf,mfio.cf,03-mar-2029,1867190400.0,
mi-de-ner-nis3.info,mi-de-ner-nis3.info,03-may-2021,1620000000.0,
mi-de-ner-nis3.info,mi-de-ner-nis3.info,03-may-2021,1620000000.0,
minescripts.info,minescripts.info,15-apr-2021,1618444800.0,
minescripts.info,minescripts.info,15-apr-2021,1618444800.0,
minr.pw,minr.pw,16-apr-2021,1618531200.0,
minr.pw,minr.pw,16-apr-2021,1618531200.0,
monkeyminer.net,monkeyminer.net,23-jul-2021,1626998400.0,
monkeyminer.net,monkeyminer.net,23-jul-2021,1626998400.0,
moonsade.com,moonsade.com,04-apr-2021,1617494400.0,
moonsade.com,moonsade.com,04-apr-2021,1617494400.0,
mwor.gq,mwor.gq,03-oct-2029,1885680000.0,
mwor.gq,mwor.gq,03-oct-2029,1885680000.0,
nametraff.com,nametraff.com,20-jul-2021,1626739200.0,
nametraff.com,nametraff.com,20-jul-2021,1626739200.0,
nathetsof.com,nathetsof.com,04-apr-2021,1617494400.0,
nathetsof.com,nathetsof.com,04-apr-2021,1617494400.0,
nddmcconmqsy.ru,nddmcconmqsy.ru,11-jul-2021,1625961600.0,
nddmcconmqsy.ru,nddmcconmqsy.ru,11-jul-2021,1625961600.0,
nerohut.com,nerohut.com,10-mar-2021,1615334400.0,
nerohut.com,nerohut.com,10-mar-2021,1615334400.0,
never.ovh,never.ovh,14-feb-2021,1613260800.0,
never.ovh,never.ovh,14-feb-2021,1613260800.0,
nexttime.ovh,nexttime.ovh,20-feb-2021,1613779200.0,
nexttime.ovh,nexttime.ovh,20-feb-2021,1613779200.0,
nfwebminer.com,nfwebminer.com,06-feb-2021,1612569600.0,
nfwebminer.com,nfwebminer.com,06-feb-2021,1612569600.0,
nimiqpool.com,nimiqpool.com,26-jul-2021,1627257600.0,
nimiqpool.com,nimiqpool.com,26-jul-2021,1627257600.0,
ninaning.com,ninaning.com,29-jul-2022,1659052800.0,
ninaning.com,ninaning.com,29-jul-2022,1659052800.0,
noblock.pro,noblock.pro,01-apr-2021,1617235200.0,
noblock.pro,noblock.pro,01-apr-2021,1617235200.0,
oei1.gq,oei1.gq,02-jun-2021,1622592000.0,
oei1.gq,oei1.gq,02-jun-2021,1622592000.0,
offerreality.com,offerreality.com,24-aug-2021,1629763200.0,
offerreality.com,offerreality.com,24-aug-2021,1629763200.0,
ogrid.org,ogrid.org,05-jun-2021,1622851200.0,
ogrid.org,ogrid.org,05-jun-2021,1622851200.0,
pearno.com,pearno.com,24-mar-2021,1616544000.0,
pearno.com,pearno.com,24-mar-2021,1616544000.0,
pertholin.com,pertholin.com,12-apr-2021,1618185600.0,
pertholin.com,pertholin.com,12-apr-2021,1618185600.0,
premiumstats.xyz,premiumstats.xyz,16-mar-2021,1615852800.0,
premiumstats.xyz,premiumstats.xyz,16-mar-2021,1615852800.0,
reauthenticator.com,reauthenticator.com,16-aug-2021,1629072000.0,
reauthenticator.com,reauthenticator.com,16-aug-2021,1629072000.0,
renhertfo.com,renhertfo.com,30-mar-2021,1617062400.0,
renhertfo.com,renhertfo.com,30-mar-2021,1617062400.0,
rintindown.com,rintindown.com,02-apr-2021,1617321600.0,
rintindown.com,rintindown.com,02-apr-2021,1617321600.0,
scaleway.ovh,scaleway.ovh,19-mar-2021,1616112000.0,
scaleway.ovh,scaleway.ovh,19-mar-2021,1616112000.0,
service4refresh.info,service4refresh.info,07-jul-2021,1625616000.0,
service4refresh.info,service4refresh.info,07-jul-2021,1625616000.0,
silimbompom.com,silimbompom.com,28-apr-2021,1619568000.0,
silimbompom.com,silimbompom.com,28-apr-2021,1619568000.0,
smartoffer.site,smartoffer.site,08-mar-2021,1615161600.0,
smartoffer.site,smartoffer.site,08-mar-2021,1615161600.0,
sparnove.com,sparnove.com,22-mar-2021,1616371200.0,
sparnove.com,sparnove.com,22-mar-2021,1616371200.0,
srcip.com,srcip.com,21-aug-2022,1661040000.0,
srcip.com,srcip.com,21-aug-2022,1661040000.0,
staticsfs.host,staticsfs.host,24-apr-2022,1650758400.0,
staticsfs.host,staticsfs.host,24-apr-2022,1650758400.0,
stonecalcom.com,stonecalcom.com,06-mar-2021,1614988800.0,
stonecalcom.com,stonecalcom.com,06-mar-2021,1614988800.0,
swiftmining.win,swiftmining.win,17-jul-2021,1626480000.0,
swiftmining.win,swiftmining.win,17-jul-2021,1626480000.0,
terethat.ru,terethat.ru,09-jul-2021,1625788800.0,
terethat.ru,terethat.ru,09-jul-2021,1625788800.0,
tidafors.xyz,tidafors.xyz,12-feb-2021,1613088000.0,
tidafors.xyz,tidafors.xyz,12-feb-2021,1613088000.0,
tulip18.com,tulip18.com,06-apr-2021,1617667200.0,
tulip18.com,tulip18.com,06-apr-2021,1617667200.0,
unrummaged.com,unrummaged.com,09-may-2021,1620518400.0,
unrummaged.com,unrummaged.com,09-may-2021,1620518400.0,
uoldid.ru,uoldid.ru,07-sep-2021,1630972800.0,
uoldid.ru,uoldid.ru,07-sep-2021,1630972800.0,
vcfs6ip5h6.bid,vcfs6ip5h6.bid,19-feb-2021,1613692800.0,
vcfs6ip5h6.bid,vcfs6ip5h6.bid,19-feb-2021,1613692800.0,
verifier.live,verifier.live,26-jun-2021,1624665600.0,
verifier.live,verifier.live,26-jun-2021,1624665600.0,
verresof.com,verresof.com,05-apr-2021,1617580800.0,
verresof.com,verresof.com,05-apr-2021,1617580800.0,
videoplayer2.xyz,videoplayer2.xyz,20-jun-2021,1624147200.0,
videoplayer2.xyz,videoplayer2.xyz,20-jun-2021,1624147200.0,
vkcdnservice.com,vkcdnservice.com,19-feb-2021,1613692800.0,
vkcdnservice.com,vkcdnservice.com,19-feb-2021,1613692800.0,
vuryua.ru,vuryua.ru,07-sep-2021,1630972800.0,
vuryua.ru,vuryua.ru,07-sep-2021,1630972800.0,
webmine.pro,webmine.pro,23-feb-2021,1614038400.0,
webmine.pro,webmine.pro,23-feb-2021,1614038400.0,
webxmr.com,webxmr.com,11-apr-2021,1618099200.0,
webxmr.com,webxmr.com,11-apr-2021,1618099200.0,
whysoserius.club,whysoserius.club,01-mar-2021,1614556800.0,
whysoserius.club,whysoserius.club,01-mar-2021,1614556800.0,
xmr.cool,xmr.cool,07-mar-2021,1615075200.0,
xmr.cool,xmr.cool,07-mar-2021,1615075200.0,
yrdrtzmsmt.com,yrdrtzmsmt.com,26-apr-2021,1619395200.0,
yrdrtzmsmt.com,yrdrtzmsmt.com,26-apr-2021,1619395200.0,
analytics.blue,analytics.blue,22-feb-2021,1613952000.0,
analytics.blue,analytics.blue,22-feb-2021,1613952000.0,
anybest.site,anybest.site,18-dec-2021,1639785600.0,
anybest.site,anybest.site,18-dec-2021,1639785600.0,
authedmine.com,authedmine.com,11-oct-2021,1633910400.0,
authedmine.com,authedmine.com,11-oct-2021,1633910400.0,
bablace.com,bablace.com,03-oct-2021,1633219200.0,
bablace.com,bablace.com,03-oct-2021,1633219200.0,
beatingbytes.com,beatingbytes.com,02-apr-2021,1617321600.0,
beatingbytes.com,beatingbytes.com,02-apr-2021,1617321600.0,
bewaslac.com,bewaslac.com,03-oct-2021,1633219200.0,
bewaslac.com,bewaslac.com,03-oct-2021,1633219200.0,
bmnr.pw,bmnr.pw,23-nov-2021,1637625600.0,
bmnr.pw,bmnr.pw,23-nov-2021,1637625600.0,
bmst.pw,bmst.pw,25-dec-2021,1640390400.0,
bmst.pw,bmst.pw,25-dec-2021,1640390400.0,
brominer.com,brominer.com,22-sep-2021,1632268800.0,
brominer.com,brominer.com,22-sep-2021,1632268800.0,
candid.zone,candid.zone,03-mar-2021,1614729600.0,
candid.zone,candid.zone,03-mar-2021,1614729600.0,
coin-cube.com,coin-cube.com,15-jan-2022,1642204800.0,
coin-cube.com,coin-cube.com,15-jan-2022,1642204800.0,
coinerra.com,coinerra.com,25-sep-2021,1632528000.0,
coinerra.com,coinerra.com,25-sep-2021,1632528000.0,
coin-have.com,coin-have.com,23-sep-2021,1632355200.0,
coin-have.com,coin-have.com,23-sep-2021,1632355200.0,
coinhive.com,coinhive.com,01-dec-2021,1638316800.0,
coinhive.com,coinhive.com,01-dec-2021,1638316800.0,
coinhiveproxy.com,coinhiveproxy.com,31-aug-2021,1630368000.0,
coinhiveproxy.com,coinhiveproxy.com,31-aug-2021,1630368000.0,
coinimp.com,coinimp.com,19-nov-2021,1637280000.0,
coinimp.com,coinimp.com,19-nov-2021,1637280000.0,
coinimp.net,coinimp.net,09-dec-2021,1639008000.0,
coinimp.net,coinimp.net,09-dec-2021,1639008000.0,
coinminingonline.com,coinminingonline.com,25-dec-2021,1640390400.0,
coinminingonline.com,coinminingonline.com,25-dec-2021,1640390400.0,
coinnebula.com,coinnebula.com,15-dec-2021,1639526400.0,
coinnebula.com,coinnebula.com,15-dec-2021,1639526400.0,
coin-service.com,coin-service.com,15-jun-2021,1623715200.0,
coin-service.com,coin-service.com,15-jun-2021,1623715200.0,
crypto-loot.com,crypto-loot.com,04-oct-2021,1633305600.0,
crypto-loot.com,crypto-loot.com,04-oct-2021,1633305600.0,
cryptonoter.com,cryptonoter.com,27-feb-2022,1645920000.0,
cryptonoter.com,cryptonoter.com,27-feb-2022,1645920000.0,
crypto-webminer.com,crypto-webminer.com,05-dec-2021,1638662400.0,
crypto-webminer.com,crypto-webminer.com,05-dec-2021,1638662400.0,
de-ner-mi-nis4.info,de-ner-mi-nis4.info,15-sep-2021,1631664000.0,
de-ner-mi-nis4.info,de-ner-mi-nis4.info,15-sep-2021,1631664000.0,
de-nis-ner-mi-5.info,de-nis-ner-mi-5.info,15-oct-2021,1634256000.0,
de-nis-ner-mi-5.info,de-nis-ner-mi-5.info,15-oct-2021,1634256000.0,
etacontent.com,etacontent.com,25-mar-2021,1616630400.0,
etacontent.com,etacontent.com,25-mar-2021,1616630400.0,
eth-pocket.com,eth-pocket.com,20-nov-2021,1637366400.0,
eth-pocket.com,eth-pocket.com,20-nov-2021,1637366400.0,
f1tbit.com,f1tbit.com,30-oct-2021,1635552000.0,
f1tbit.com,f1tbit.com,30-oct-2021,1635552000.0,
flare-analytics.com,flare-analytics.com,06-sep-2021,1630886400.0,
flare-analytics.com,flare-analytics.com,06-sep-2021,1630886400.0,
freecontent.date,freecontent.date,19-jan-2022,1642550400.0,
freecontent.date,freecontent.date,19-jan-2022,1642550400.0,
freecontent.download,freecontent.download,12-jan-2022,1641945600.0,
freecontent.download,freecontent.download,12-jan-2022,1641945600.0,
freecontent.stream,freecontent.stream,19-jan-2022,1642550400.0,
freecontent.stream,freecontent.stream,19-jan-2022,1642550400.0,
github.com,github.com,09-oct-2022,1665273600.0,
github.com,github.com,09-oct-2022,1665273600.0,
goldoffer.online,goldoffer.online,12-sep-2021,1631404800.0,
goldoffer.online,goldoffer.online,12-sep-2021,1631404800.0,
gramombird.com,gramombird.com,11-sep-2021,1631318400.0,
gramombird.com,gramombird.com,11-sep-2021,1631318400.0,
gxbrowser.net,gxbrowser.net,01-sep-2021,1630454400.0,
gxbrowser.net,gxbrowser.net,01-sep-2021,1630454400.0,
hashing.win,hashing.win,10-dec-2021,1639094400.0,
hashing.win,hashing.win,10-dec-2021,1639094400.0,
igrid.org,igrid.org,28-feb-2021,1614470400.0,
igrid.org,igrid.org,28-feb-2021,1614470400.0,
jscdndel.com,jscdndel.com,10-oct-2021,1633824000.0,
jscdndel.com,jscdndel.com,10-oct-2021,1633824000.0,
lightminer.co,lightminer.co,29-oct-2021,1635465600.0,
lightminer.co,lightminer.co,29-oct-2021,1635465600.0,
machieved.com,machieved.com,29-apr-2021,1619654400.0,
machieved.com,machieved.com,29-apr-2021,1619654400.0,
minemytraffic.com,minemytraffic.com,25-feb-2021,1614211200.0,
minemytraffic.com,minemytraffic.com,25-feb-2021,1614211200.0,
minerad.com,minerad.com,05-apr-2021,1617580800.0,
minerad.com,minerad.com,05-apr-2021,1617580800.0,
minero.pw,minero.pw,15-mar-2021,1615766400.0,
minero.pw,minero.pw,15-mar-2021,1615766400.0,
mit-license.org,mit-license.org,16-oct-2027,1823644800.0,
mit-license.org,mit-license.org,16-oct-2027,1823644800.0,
monero-miner.com,monero-miner.com,23-sep-2021,1632355200.0,
monero-miner.com,monero-miner.com,23-sep-2021,1632355200.0,
monerominer.rocks,monerominer.rocks,29-sep-2021,1632873600.0,
monerominer.rocks,monerominer.rocks,29-sep-2021,1632873600.0,
notmining.org,notmining.org,15-dec-2021,1639526400.0,
notmining.org,notmining.org,15-dec-2021,1639526400.0,
panelsave.com,panelsave.com,21-oct-2021,1634774400.0,
panelsave.com,panelsave.com,21-oct-2021,1634774400.0,
papoto.com,papoto.com,05-oct-2021,1633392000.0,
papoto.com,papoto.com,05-oct-2021,1633392000.0,
pr0gram.org,pr0gram.org,22-feb-2021,1613952000.0,
pr0gram.org,pr0gram.org,22-feb-2021,1613952000.0,
rocks.io,rocks.io,15-nov-2021,1636934400.0,
rocks.io,rocks.io,15-nov-2021,1636934400.0,
serie-vostfr.com,serie-vostfr.com,26-sep-2021,1632614400.0,
serie-vostfr.com,serie-vostfr.com,26-sep-2021,1632614400.0,
serv1swork.com,serv1swork.com,01-nov-2021,1635724800.0,
serv1swork.com,serv1swork.com,01-nov-2021,1635724800.0,
sparechange.io,sparechange.io,02-jan-2022,1641081600.0,
sparechange.io,sparechange.io,02-jan-2022,1641081600.0,
srcips.com,srcips.com,11-oct-2022,1665446400.0,
srcips.com,srcips.com,11-oct-2022,1665446400.0,
statdynamic.com,statdynamic.com,18-oct-2021,1634515200.0,
statdynamic.com,statdynamic.com,18-oct-2021,1634515200.0,
str1kee.com,str1kee.com,01-nov-2021,1635724800.0,
str1kee.com,str1kee.com,01-nov-2021,1635724800.0,
thewhizmarketing.com,thewhizmarketing.com,05-nov-2021,1636070400.0,
thewhizmarketing.com,thewhizmarketing.com,05-nov-2021,1636070400.0,
thewhizproducts.com,thewhizproducts.com,10-dec-2021,1639094400.0,
thewhizproducts.com,thewhizproducts.com,10-dec-2021,1639094400.0,
thewise.com,thewise.com,10-dec-2021,1639094400.0,
thewise.com,thewise.com,10-dec-2021,1639094400.0,
traviilo.com,traviilo.com,22-dec-2021,1640131200.0,
traviilo.com,traviilo.com,22-dec-2021,1640131200.0,
webassembly.stream,webassembly.stream,10-dec-2021,1639094400.0,
webassembly.stream,webassembly.stream,10-dec-2021,1639094400.0,
webminepool.com,webminepool.com,31-oct-2021,1635638400.0,
webminepool.com,webminepool.com,31-oct-2021,1635638400.0,
webminerpool.com,webminerpool.com,16-mar-2021,1615852800.0,
webminerpool.com,webminerpool.com,16-mar-2021,1615852800.0,
webmining.co,webmining.co,18-dec-2021,1639785600.0,
webmining.co,webmining.co,18-dec-2021,1639785600.0,
zymerget.bid,zymerget.bid,23-jan-2022,1642896000.0,
zymerget.bid,zymerget.bid,23-jan-2022,1642896000.0,
authedwebmine.cz,authedwebmine.cz,21-oct-2021,1634774400.0,
authedwebmine.cz,authedwebmine.cz,21-oct-2021,1634774400.0,
wordc.ga,wordc.ga,03-nov-2021,1635897600.0,
wordc.ga,wordc.ga,03-nov-2021,1635897600.0,
freecontent.bid,freecontent.bid,19-jan-2022,1642550400.0,
freecontent.bid,freecontent.bid,19-jan-2022,1642550400.0,
freecontent.science,freecontent.science,19-jan-2022,1642550400.0,
freecontent.science,freecontent.science,19-jan-2022,1642550400.0,
webmine.cz,webmine.cz,03-oct-2021,1633219200.0,
webmine.cz,webmine.cz,03-oct-2021,1633219200.0,
cashbeet.com,cashbeet.com,04-feb-2022,1643932800.0,
cashbeet.com,cashbeet.com,04-feb-2022,1643932800.0,
cdn-jquery.host,cdn-jquery.host,07-mar-2022,1646611200.0,
cdn-jquery.host,cdn-jquery.host,07-mar-2022,1646611200.0,
coinrail.io,coinrail.io,14-feb-2022,1644796800.0,
coinrail.io,coinrail.io,14-feb-2022,1644796800.0,
intactoffers.club,intactoffers.club,28-feb-2022,1646006400.0,
intactoffers.club,intactoffers.club,28-feb-2022,1646006400.0,
jquery-cdn.download,jquery-cdn.download,12-feb-2022,1644624000.0,
jquery-cdn.download,jquery-cdn.download,12-feb-2022,1644624000.0,
jshosting.win,jshosting.win,28-jan-2022,1643328000.0,
jshosting.win,jshosting.win,28-jan-2022,1643328000.0,
minexmr.stream,minexmr.stream,02-apr-2022,1648857600.0,
minexmr.stream,minexmr.stream,02-apr-2022,1648857600.0,
jqassets.download,jqassets.download,02-may-2022,1651449600.0,
jqassets.download,jqassets.download,02-may-2022,1651449600.0,
coinblind.com,coinblind.com,08-jul-2022,1657238400.0,
coinblind.com,coinblind.com,08-jul-2022,1657238400.0,
freecontent.trade,freecontent.trade,23-sep-2022,1663891200.0,
freecontent.trade,freecontent.trade,23-sep-2022,1663891200.0,
mutuza.win,mutuza.win,29-sep-2022,1664409600.0,
mutuza.win,mutuza.win,29-sep-2022,1664409600.0,
hostingcloud.bid,hostingcloud.bid,22-dec-2022,1671667200.0,"NameCheap, Inc."
hostingcloud.loan,hostingcloud.loan,22-dec-2022,1671667200.0,"NameCheap, Inc."
jshosting.download,jshosting.download,22-dec-2022,1671667200.0,"NameCheap, Inc."
jshosting.trade,jshosting.trade,22-dec-2022,1671667200.0,"NameCheap, Inc."
